wikiname;variations;author;author_firstname;wikiID;freq;repo_title;repoID;pub_year;genre;text_source;normalised_title;best_match_student_eds;student_edition;score_student_eds;author_complete;best_match_works;works;score_works
VIOLA_TRICOLOR_(STORM);['In Viola tricolor', 'Viola Tricolor'];Storm;Theodor;Q2527399;5;Viola tricolor;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Storm_Theodor_Viola_tricolor.xml;1874;novella;textgrid;viola tricolor (storm);der turm;0;56.25;theodor storm;storm, theodor;1;91.48148148
VITTORIA_ACCOROMBONA;['Vittoria Accorombona'];Tieck;Ludwig;Q1403207;9;;../../tieck/accoromb/accoromb.html;1840;(['developmental novel', 'historical fiction'], ['novel']);Gutenberg-DE;vittoria accorombona;tristan;0;57;ludwig tieck; tieck, ludwig;1;91.2
VON_PAUL_ZU_PEDRO;['Von Paul zu Pedro'];Reventlow;Franziska;noWikiID;3;Von Paul zu Pedro;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Reventlow_Franziska_GrÃ¤fin_zu_Von_Paul_zu_Pedro.xml;1912;;textgrid;von paul zu pedro;von hühnern und menschen. cartoons;0;85.5;franziska reventlow;paul, franziska;0;71.25
VOR_DEM_STURM_(ROMAN);['Vor dem Sturm'];Fontane;Theodor;Q1273542;22;Vor dem Sturm;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Fontane_Theodor_Vor_dem_Sturm.xml;1878;([], ['novel']);textgrid;vor dem sturm (roman);»draußen vor der tür« und andere werke;0;85.5;theodor fontane; fontane, theodor;1;91.93548387
WALDEINSAMKEIT;['Waldeinsamkeit'];Tieck;Ludwig;noWikiID;2;Waldeinsamkeit;../../tieck/waldeins/waldeins.html;1841;narration;Gutenberg-DE;waldeinsamkeit;oden;0;67.5;ludwig tieck; tieck, ludwig;1;91.2
WALDHEIMAT;['Waldheimat'];Rosegger;Peter;Q41547677;3;Waldheimat.;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Rosegger_Peter_Waldheimat.xml;1877;narration;textgrid;waldheimat;dichtung und wahrheit;0;60;peter rosegger;rosegger, peter;1;91.72413793
WALLY,_DIE_ZWEIFLERIN;['Wally, die Zweiflerin', 'Wally'];Gutzkow;Karl;noWikiID;24;Wally, die Zweiflerin;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Gutzkow_Karl_Wally_die_Zweiflerin.xml;1835;;textgrid;wally, die zweiflerin;wally, die zweiflerin;1;100;karl gutzkow;gutzkow, karl;1;91.2
WAS_DIE_ISAR_RAUSCHT;['Was die Isar rauscht'];Conrad;Michael Georg;noWikiID;7;Was die Isar rauscht;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Conrad_Michael_Georg_Was_die_Isar_rauscht.xml;1887;;textgrid;was die isar rauscht;die briefe;0;85.5;michael georg conrad;becher, georg;0;85.5
WEISSE_SCLAVEN_ODER_DIE_LEIDEN_DES_VOLKES;['Weisse Sclaven oder die Leiden des Volkes', 'WeiÃŸe Sclaven oder Die Leiden des Volkes'];Willkomm;Ernst;noWikiID;2;Weisse Sclaven oder die Leiden des Volkes;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Willkomm_Ernst_Adolf_Weisse_Sclaven_oder_die_Leiden_des_Volkes.xml;1845;;textgrid;weisse sclaven oder die leiden des volkes;die briefe;0;85.5;ernst willkomm;schmidt, ernst günther;0;85.5
WIE_FRAUEN_WERDEN._WERDE,_DIE_DU_BIST;['Wie Frauen werden. Werde, die Du bist'];Dohm;Hedwig;noWikiID;1;;../../dohm/wiedu/wiedu.html;1894;;Gutenberg-DE;wie frauen werden. werde, die du bist;die briefe;0;85.5;hedwig dohm;junker, hedwig;0;67.05882353
WIE_FUENF_MAEDCHEN_IM_BRANNTWEIN_JAEMMERLICH_UMKOMMEN;['Wie fÃ¼nf MÃ¤dchen im Branntwein jÃ¤mmerlich umkommen'];Gotthelf;Jeremias;Q1751009;1;Wie fÃ¼nf  MÃ¤dchen im Branntwein jÃ¤mmerlich umkommen;../../gotthelf/branntwe/branntwe.html;1838;narration;Gutenberg-DE;wie fuenf maedchen im branntwein jaemmerlich umkommen;pietisterey im fischbein-rocke;0;85.5;jeremias gotthelf;gotthelf, jeremias;1;92.28571429
WIE_WUNDERBAR;['Wie wunderbar'];Altenberg;Peter;noWikiID;2;;http://www.zeno.org/Literatur/M/Altenberg,+Peter/Prosa/Wie+ich+es+sehe/Wie+wunderbar;1914;;zeno;wie wunderbar;die weber;0;63.63636364;peter altenberg;altenberg, peter;1;91.93548387
WIENER_BLUT;['Wiener Blut'];Schloegl;Friedrich;noWikiID;1;;../../schloegl/wienblut/wienblut.html;1873;narratives;Gutenberg-DE;wiener blut;geschichten aus dem wiener wald;0;85.5;friedrich schloegl;delius, friedrich christian;0;85.5
WILHELM_MEISTERS_LEHRJAHRE;"['Wilhelm Meisters Lehrjahre', 'Wilhelm Meister', 'Lehrjahren', 'Lehrjahre', 'Wilhelm Meisters Lehrjahren', 'Lehrjahren der MÃ¤nnlichkeit', 'Wilhelm Meisters', ""Wilhelm Meisters Lehrjahre'""]";Goethe;Johann Wolfgang von;Q1194031;109;Wilhelm Meisters Lehrjahre;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Goethe_Johann_Wolfgang_Wilhelm_Meisters_Lehrjahre.xml;1794;(['developmental novel', 'Bildungsroman'], ['novel']);textgrid;wilhelm meisters lehrjahre;wilhelm meisters lehrjahre;1;100;johann wolfgang von goethe; goethe, johann wolfgang von;1;93.20754717
WILHELM_MEISTERS_THEATRALISCHE_SENDUNG;['Wilhelm Meisters theatralische Sendung', 'Wilhelm Meister'];Goethe;Johann Wolfgang von;Q2574172;11;Wilhelm Meisters  theatralische Sendung. (Urmeister);../../goethe/meisthea/meisthea.html;1777;(['novel'], ['novel']);Gutenberg-DE;wilhelm meisters theatralische sendung;wilhelm meisters theatralische sendung;1;100;johann wolfgang von goethe; goethe, johann wolfgang von;1;93.20754717
WILHELM_MEISTERS_WANDERJAHRE;['Wilhelm Meisters Wanderjahre', 'Wanderjahren', 'Wilhelm Meisters Wanderjahren'];Goethe;Johann Wolfgang von;Q478344;23;Wilhelm Meisters Wanderjahre;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Goethe_Johann_Wolfgang_Wilhelm_Meisters_Wanderjahre.xml;1821;([], ['novel']);textgrid;wilhelm meisters wanderjahre;wilhelm meisters wanderjahre;1;100;johann wolfgang von goethe; goethe, johann wolfgang von;1;93.20754717
WILLIAM_LOVELL;['Die Geschichte des Herrn William Lovell', 'William Lovell', 'Geschichte des Herrn William Lovell'];Tieck;Ludwig;Q2579763;8;Geschichte des Herrn William Lovell;;1795;(['epistolary novel'], ['novel']);DTA;william lovell;william lovell;1;100;ludwig tieck; tieck, ludwig;1;91.2
WOLDEMAR;['Woldemar'];Jacobi;Friedrich;noWikiID;1;Woldemar;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Jacobi_Friedrich_Heinrich_Woldemar.xml;1779;;textgrid;woldemar;oden;0;67.5;friedrich jacobi;jacobs, friedrich;1;86.36363636
ZERBIN_ODER_DIE_NEUERE_PHILOSOPHIE;['Zerbin oder die neuere Philosophie'];Lenz;Jakob Michael Reinhold;noWikiID;6;Zerbin oder die neuere  Philosophie;../../lenz/zerbin/zerbin.html;1775;;Gutenberg-DE;zerbin oder die neuere philosophie;die briefe;0;85.5;jakob michael reinhold lenz;lenz, jakob michael reinhold;1;93.27272727
ZUERICHER_NOVELLEN;['ZÃ¼richer Novellen'];Keller;Gottfried;Q248678;4;ZÃ¼richer  Novellen;../../keller/zuercher/zuercher.html;1877;collection of novellas;Gutenberg-DE;zuericher novellen;züricher novellen;1;91.42857143;gottfried keller; keller, gottfried;1;92.12121212
ZUM_WILDEN_MANN;['Zum wilden Mann'];Raabe;Wilhelm;Q229600;6;Zum wilden Mann;../../raabe/wildmann/wildmann.html;1874;narration;Gutenberg-DE;zum wilden mann;zum wilden mann;1;100;wilhelm raabe;raabe, wilhelm;1;91.48148148
ZUM_ZEITVERTREIB;['Zum Zeitvertreib'];Spielhagen;Friedrich;noWikiID;1;Zum Zeitvertreib;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Spielhagen_Friedrich_Zum_Zeitvertreib.xml;1897;novel;textgrid;zum zeitvertreib;hiob;0;60;friedrich spielhagen;klinger, friedrich maximilian von;0;85.5
ZUR_CHRONIK_VON_GRIESHUUS;['Zur Chronik von Grieshuus'];Storm;Theodor;noWikiID;6;Zur Chronik von Grieshuus;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Storm_Theodor_Zur_Chronik_von_Grieshuus.xml;1883;;textgrid;zur chronik von grieshuus;leben der schwedischen gräfin von g***;0;85.5;theodor storm;storm, theodor;1;91.48148148
ZUR_WALD-_UND_WASSERFREUDE;['Zur Wald- und Wasserfreude'];Storm;Theodor;noWikiID;1;Zur Â»Wald- und WasserfreudeÂ«;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Storm_Theodor_Zur_Wald__und_Wasserfreude.xml;1880;;textgrid;zur wald- und wasserfreude;leonce und lena;0;85.5;theodor storm;storm, theodor;1;91.48148148
ZWEI_SCHWESTERN;['Zwei Schwestern'];Stifter;Adalbert;noWikiID;1;Zwei Schwestern;../../stifter/schweste/schweste.html;1845;narration;Gutenberg-DE;zwei schwestern;die zärtlichen schwestern;0;85.5;adalbert stifter;stifter, adalbert;1;92.12121212
ZWISCHEN_HIMMEL_UND_ERDE_(ERZAEHLUNG_1856);['Zwischen Himmel und Erde'];Ludwig;Otto;Q64733588;6;Zwischen Himmel und Erde;C:/Users/Brottrager/Documents/Diss/corpora/20240714/GER/0_scraping/textgrid//20240821_individual_texts/Ludwig_Otto_Zwischen_Himmel_und_Erde.xml;1856;narration;textgrid;zwischen himmel und erde (erzaehlung 1856);zwischen himmel und erde;1;90;otto ludwig;ludwig, otto;1;90.86956522
