,wikiname,variations,wikiID,tag,count
14377,SUSAN_JOHNSTONE,['Wallack'],Q68056307,PERSON,1
14378,SUSAN_KENNEDY,['Susan Kennedy'],noWikiID,PERSON,1
14379,SUSAN_LANSER,['Susan Lanser'],noWikiID,PERSON,1
14380,SUSAN_LOHAFER,['Susan Lohafer'],noWikiID,PERSON,1
14381,SUSAN_MANNING_(PROFESSOR),"['Susan Manning', 'SUSAN MANNING']",Q27825428,PERSON,2
14382,SUSAN_MEYER,['Susan Meyer'],noWikiID,PERSON,1
14383,SUSAN_MITCHELL_(AUSTRALIAN_AUTHOR),['Susan Mitchell'],Q31118029,PERSON,1
14384,SUSAN_MUMM,['Susan Mumm'],noWikiID,PERSON,1
14385,SUSAN_NIPPER,['Susan Nipper'],noWikiID,PERSON,2
14386,SUSAN_SONTAG,['Susan Sontag'],noWikiID,PERSON,5
14387,SUSAN_STANFORD_FRIEDMAN,['Susan Stanford Friedman'],noWikiID,PERSON,1
14388,SUSAN_STAVES,"['Susan Staves', 'Staves']",noWikiID,PERSON,6
14389,SUSAN_STEWART_(FENCER),['Susan Stewart'],Q729225,PERSON,5
14390,SUSAN_VISVANATHAN,['Viswanathan'],Q7648484,PERSON,1
14391,SUSAN_ZLOTNICK,['Susan Zlotnick'],noWikiID,PERSON,1
14392,SUSIE_O'BRIEN,"[""Susie O'Brien""]",noWikiID,PERSON,1
14393,SUTHERLAND,['Sutherland'],noWikiID,PERSON,1
14394,SUTPEN,['Sutpen'],noWikiID,PERSON,1
14395,SUVIN,['Suvin'],noWikiID,PERSON,2
14396,SUZANNE_CLARK,['Suzanne Clark'],noWikiID,PERSON,1
14397,SUZANNE_FERRIS,['Suzanne Ferris'],noWikiID,PERSON,1
14398,SUZANNE_PORTNOY,['Suzanne Portnoy'],Q7650938,PERSON,1
14399,SUZANNE_RAITT,['Suzanne Raitt'],noWikiID,PERSON,2
14400,SUZY_ANGER,['Suzy Anger'],noWikiID,PERSON,1
14401,SVETLANA_BOYM,['Svetlana Boym'],noWikiID,PERSON,1
14402,SWAINS_POTATOE,['Swains Potatoe'],noWikiID,PERSON,1
14403,SWANN,['Swann'],noWikiID,PERSON,3
14404,SWAN_OF_LITCHFIELD,['Swan of Litchfield'],noWikiID,PERSON,2
14405,SWAPNIL_JOSHI,['Joshi'],Q7653824,PERSON,1
14406,SWEENEY_AGONISTES,['Sweeney Agonistes'],noWikiID,PERSON,2
14407,SWEENEY_AGUS_SCÉALTA_EILE,['Sweeney agus Scéalta Eile'],noWikiID,PERSON,1
14408,SWEENEY_TODD,['Sweeney Todd'],noWikiID,PERSON,6
14409,SWEETEN'D,"[""Sweeten'd""]",noWikiID,PERSON,1
14410,SWEETLAND_DALLAS,['Sweetland Dallas'],noWikiID,PERSON,1
14411,SWEET_HERBS,['Sweet Herbs'],noWikiID,PERSON,1
14412,SWEET_MILK,['Sweet Milk'],noWikiID,PERSON,1
14413,SWEET_TURNIPS,['Sweet Turnips'],noWikiID,PERSON,1
14414,SWERVING,['Swerving'],noWikiID,PERSON,1
14415,SWIFT,['Swift'],noWikiID,PERSON,454
14416,SWIFT'SFANATICS,"[""Swift'sfanatics""]",noWikiID,PERSON,1
14417,SWORD_OF_HONOUR,['Sword of Honour'],noWikiID,PERSON,1
14418,SYBUT,['Sybut'],noWikiID,PERSON,1
14419,SYDNEY_CARTON,['Sydney Carton'],noWikiID,PERSON,3
14420,SYDNEY_COVE,['Sydney Cove'],noWikiID,PERSON,1
14421,SYDNEY_GODOLPHIN_OSBORNE,['Sidney Godolphin Osborne'],Q17274257,PERSON,2
14422,SYDNEY_GOODSIR_SMITH,['Sydney Goodsir Smith'],Q7659945,PERSON,3
14423,SYDNEY_GREENSTREET,['Sydney Greenstreet'],Q656507,PERSON,1
14424,SYDNEY_GRUNDY,['Sydney Grundy'],Q5773814,PERSON,1
14425,SYDNEY_HORLER,['Sydney Horler'],noWikiID,PERSON,1
14426,SYDNEY_JAMES_BOUNDS,['Sydney J. Bounds'],Q7659996,PERSON,1
14427,SYDNEY_LADY_MORGAN,"['Sydney Owenson', 'Owenson', 'Morgan', 'Lady Morgan', 'Sydney Owenson, Lady Morgan', 'Sydney Owenson , Lady Morgan']",Q459275,PERSON,230
14428,SYDNEY_LEE,['Sydney Lee'],noWikiID,PERSON,1
14429,SYDNEY_NEWMAN,['Sydney Newman'],noWikiID,PERSON,1
14430,SYDNEY_SMITH,['Sydney Smith'],Q6182166,PERSON,5
14431,SYDNEY_STARR,['Sydney Starr'],Q15051028,PERSON,1
14432,SYDNEY_THOMPSON_DOBELL,['Sydney Dobell'],Q3540415,PERSON,3
14433,SYED_AMEER_ALI,['Ameer Ali'],Q2525731,PERSON,1
14434,SYKES,['Sykes'],noWikiID,PERSON,1
14435,SYLAS_NEVILLE,['Sylas Neville'],noWikiID,PERSON,1
14436,SYLVAIN_MAREĆHAL,['Sylvain Marećhal'],noWikiID,PERSON,1
14437,SYLVAN_MULDOON,['Muldoon'],Q7660666,PERSON,2
14438,SYLVESTER_O'HALLORAN,"[""Sylvester O'Halloran""]",Q7660815,PERSON,4
14439,SYLVESTER_Ó_SÚILLEABHÁIN,['Sylvester Ó Súilleabháin'],noWikiID,PERSON,1
14440,SYLVIA'S_LOVERS,"[""Sylvia's Lovers""]",noWikiID,PERSON,1
14441,"SYLVIA,_SACHARISSA,","['Sylvia, Sacharissa,']",noWikiID,PERSON,1
14442,SYLVIA_BRANZEI,['Sylvia Branzei'],noWikiID,PERSON,1
14443,SYLVIA_CALVERT,['Sylvia Calvert'],noWikiID,PERSON,1
14444,SYLVIA_FREEDMAN,['Sylvia Freedman'],noWikiID,PERSON,1
14445,SYLVIA_OLSEN,['Sylvia Olsen'],noWikiID,PERSON,1
14446,SYLVIA_PANKHURST,['Sylvia Pankhurst'],Q298213,PERSON,1
14447,SYLVIA_PLATH,"['Sylvia Plath', 'Plath']",Q133054,PERSON,18
14448,SYLVIA_TOWNSEND_WARNER,"['Sylvia Townsend Warner', 'Warner']",Q462270,PERSON,31
14449,SYLVIA_TRACY,['Sylvia Tracy'],noWikiID,PERSON,1
14450,SYLVIA_VARDELL,['Sylvia Vardell'],noWikiID,PERSON,1
14451,SYLVIE_(ACTRESS),['Sylvie'],Q526024,PERSON,8
14452,SYMONS,['Symons'],noWikiID,PERSON,2
14453,"SYMON_PATRICK,_BISHOP_OF_ELY","['Symon Patrick, Bishop of Ely']",noWikiID,PERSON,1
14454,SYMON_SEMEONIS,['Symon Simeonis'],Q7661353,PERSON,1
14455,SYMPSON_THE_JOINER,['Sympson'],Q7661897,PERSON,2
14456,SYNGE';AND_GODOT,"[""Synge';and Godot""]",noWikiID,PERSON,1
14457,SYRETT,['Syrett'],noWikiID,PERSON,5
14458,SÉ,['Sé'],noWikiID,PERSON,5
14459,SÉADNA,['Séadna'],noWikiID,PERSON,3
14460,SÉAMAS_MAC_COITIR,['Séamas Mac Coitir'],noWikiID,PERSON,1
14461,SÉAMAS_MAC_GIOLLA_CHOILLE,['Séamas Mac Giolla Choille'],noWikiID,PERSON,1
14462,SÉAMAS_Ó_SCOIREADH,['Séamas Ó Scoireadh'],noWikiID,PERSON,1
14463,SÉAMUS,['Séamus'],noWikiID,PERSON,2
14464,SÉAMUS_DE_BHILMOT,['Séamus de Bhilmot'],noWikiID,PERSON,1
14465,SÉAMUS_DE_BÚRCA,['Séamus de Búrca'],noWikiID,PERSON,1
14466,SÉAMUS_DE_NÓGLA,['Séamus de Nógla'],noWikiID,PERSON,1
14467,SÉAMUS_MAC_ANNAIDH,['Séamus Mac Annaidh'],noWikiID,PERSON,1
14468,SÉAMUS_MAC_ANNAIDH'S_CUAIFEACH_MO_LONDUBH_BUÍ,"[""Séamus Mac Annaidh's Cuaifeach mo Londubh Buí""]",noWikiID,PERSON,1
14469,SÉAMUS_MAC_CONMARA,['Séamus Mac Conmara'],noWikiID,PERSON,1
14470,SÉAMUS_MAC_CRUITÍN,['Séamus Mac Cruitín'],noWikiID,PERSON,1
14471,SÉAMUS_WILMOT,['Séamus Wilmot'],noWikiID,PERSON,1
14472,SÉAMUS_WILMOT'S_MISE_MÉARA,"[""Séamus Wilmot's Mise Méara""]",noWikiID,PERSON,1
14473,SÉAMUS_Ó_BEIRNE,['Séamus Ó Beirne'],noWikiID,PERSON,1
14474,SÉAMUS_Ó_CÉILLEACHAIR,['Séamus Ó Céilleachair'],noWikiID,PERSON,1
14475,SÉAMUS_Ó_DUBHGHAILL,['Séamus Ó Dubhghaill'],noWikiID,PERSON,2
14476,SÉAMUS_Ó_DUIRINNE,['Séamus Ó Duirinne'],noWikiID,PERSON,1
14477,SÉAMUS_Ó_GRIANNA,['Séamus Ó Grianna'],Q3399624,PERSON,6
14478,SÉAMUS_Ó_GRIANNA'S_CAISLEÁIN_´OIR,"[""Séamus Ó Grianna's Caisleáin ´Oir""]",noWikiID,PERSON,1
14479,SÉAMUS_Ó_HAODHA,['Séamus Ó hAodha'],noWikiID,PERSON,3
14480,SÉAMUS_Ó_MAOILDHIA'S,"[""Séamus Ó Maoildhia's""]",noWikiID,PERSON,1
14481,SÉAMUS_Ó_MAOLCHATHAIGH,['Séamus Ó Maolchathaigh'],noWikiID,PERSON,1
14482,SÉAMUS_Ó_NÉILL,"['Séamus Ó Néill', 'Séamus Ó Neill']",Q3750891,PERSON,7
14483,SÉAMUS_Ó_SEARCAIGH'S_NUA-SGRÍBHNEOIRÍ_NA_GAEDHILGE,"[""Séamus Ó Searcaigh's Nua-Sgríbhneoirí na Gaedhilge""]",noWikiID,PERSON,1
14484,SÉON_CARSUEL,['John Carswell'],Q7666047,PERSON,1
14485,SÉ_AMAS_O,['Sé amas O'],noWikiID,PERSON,1
14486,SÉ_AMAS_O´_GRIANNA,['Sé amas O´ Grianna'],noWikiID,PERSON,1
14487,SÍOMÓIN,['Síomóin'],noWikiID,PERSON,1
14488,SØREN_KIERKEGAARD,"['Kierkegaard', 'Søren Kierkegaard', 'Kierkegaardian']",Q6512,PERSON,50
14489,SÚALTAIM,['Súaltaim'],noWikiID,PERSON,4
14490,SŁAWIN,['Sławin'],noWikiID,PERSON,1
14491,T.P.,['T.P.'],noWikiID,PERSON,1
14492,T._A._PALMER,['T. A. Palmer'],noWikiID,PERSON,1
14493,T._A._RIBOT,['T. A. Ribot'],noWikiID,PERSON,1
14494,T._ATKINSON,['T. Atkinson'],noWikiID,PERSON,1
14495,T._C._DUNCAN_EAVES,['T. C. Duncan Eaves'],noWikiID,PERSON,1
14496,T._C._MURRAY,['T. C. Murray'],Q2383262,PERSON,4
14497,T._D._MCNEELY,['T. D. McNeely'],noWikiID,PERSON,1
14498,T._E._HULME,"['Hulme', 'T. E. Hulme']",Q2624836,PERSON,50
14499,T._E._LAWRENCE,['T. E. Lawrence'],noWikiID,PERSON,5
14500,T._F._O'RAHILLY,"[""T. F. O'Rahilly""]",Q2678158,PERSON,2
14501,T._FISHER_UNWIN,['T. Fisher Unwin'],noWikiID,PERSON,2
14502,T._G._WAINEWRIGHT,['T. G. Wainewright'],noWikiID,PERSON,1
14503,T._H._(TOM)_HALEY,['T. H. (Tom) Haley'],noWikiID,PERSON,1
14504,T._H._GREEN,['T. H. Green'],Q369621,PERSON,4
14505,T._H._LISTER,['T. H. Lister'],noWikiID,PERSON,1
14506,T._H._PARRY-WILLIAMS,"['T. H. Parry-Williams', 'Parry-Williams']",Q2383305,PERSON,2
14507,T._H._WHITE,['T. H. White'],noWikiID,PERSON,2
14508,T._HUGHES,['T. Hughes'],noWikiID,PERSON,1
14509,T._J._CLARK,['T. J. Clark'],noWikiID,PERSON,4
14510,T._J._MATHIAS,['T. J. Mathias'],noWikiID,PERSON,5
14511,T._J._WAINEWRIGHT,['T. J. Wainewright'],noWikiID,PERSON,1
14512,T._K._WHITAKER,['T. K. Whitaker'],Q7668453,PERSON,1
14513,T._M._DEVINE,['T. M. Devine'],noWikiID,PERSON,2
14514,T._O._LONGMAN,['T. O. Longman'],noWikiID,PERSON,1
14515,T._P._O'CONNOR,"[""T. P.'s Weekly"", ""T. P. O'Connor""]",Q12064625,PERSON,3
14516,T._P._TAYLOR,['T. P. Taylor'],noWikiID,PERSON,1
14517,T._S._ELIOT,['T. S. Eliot'],noWikiID,PERSON,119
14518,T._W._ROBERTSON,"['Thomas William Robertson', 'Robertson', 'Tom Robertson', 'T. W. Robertson']",Q952708,PERSON,6
14519,T._W._ROLLESTON,['T. W. Rolleston'],Q7668830,PERSON,8
14520,TABART,['Tabart'],noWikiID,PERSON,1
14521,TABHAIR,['Tabhair'],noWikiID,PERSON,1
14522,TACITUS,['Tacitus'],Q2161,PERSON,24
14523,TACITUS_(EMPEROR),['Tacitus'],Q177988,PERSON,2
14524,TADHG,['Tadhg'],noWikiID,PERSON,1
14525,TADHG_CIALLMHAR,['Tadhg Ciallmhar'],noWikiID,PERSON,1
14526,TADHG_GABHA,['Tadhg Gabha'],noWikiID,PERSON,1
14527,TADHG_GAELACH,['Tadhg Gaelach'],noWikiID,PERSON,1
14528,TADHG_GAELACH_Ó_SÚILLEABHÁIN,['Tadhg Gaelach Ó Súilleabháin'],Q13157849,PERSON,3
14529,TADHG_MAC_CATHAIL,['Tadhg Mac Cathail'],noWikiID,PERSON,1
14530,TADHG_MAC_DÁIRE_MAC_BRUAIDEADHA,['Tadhg mac Dáire Mac Bruaideadha'],Q7674605,PERSON,1
14531,TADHG_SAOR,['Tadhg Saor'],noWikiID,PERSON,1
14532,TADHG_ÓG_ÓHUIGINN,['Tadhg Óg ÓhUiginn'],noWikiID,PERSON,1
14533,TADHG_Ó_CIANÁIN,['Tadhg Ó Cianáin'],Q10984748,PERSON,2
14534,TADHG_Ó_COBHTHAIGH,['Tadhg Ó Cobhthaigh'],Q7674608,PERSON,1
14535,TADHG_Ó_COBHTHAIGH_AND_CEARBHALL_Ó_DÁLAIGH,['Tadhg Ó Cobhthaigh and Cearbhall Ó Dálaigh'],noWikiID,PERSON,1
14536,TADHG_Ó_CONAILL,['Tadhg Ó Conaill'],noWikiID,PERSON,1
14537,TADHG_Ó_CUINN,['Tadhg Ó Cuinn'],Q63615235,PERSON,1
14538,TADHG_Ó_DONNCHADHA,['Tadhg Ó Donnchadha'],Q7674612,PERSON,4
14539,TADHG_Ó_DÚSHLÁINE,['Tadhg Ó Dúshláine'],noWikiID,PERSON,1
14540,TADHG_Ó_MURCHADHA,['Tadhg Ó Murchadha'],noWikiID,PERSON,1
14541,TADHG_Ó_NEACHTAIN,"['Tadhg', 'Tadhg Ó Neachtain']",Q7674611,PERSON,2
14542,TADHG_Ó_NEACHTAIN._MANY_OF_THE_VERSES,['Tadhg Ó Neachtain. Many of the verses'],noWikiID,PERSON,1
14543,TADHG_Ó_RABHARTAIGH,['Tadhg Ó Rabhartaigh'],noWikiID,PERSON,1
14544,TAGANN_GODOT,['Tagann Godot'],noWikiID,PERSON,1
14545,TAIT,['Tait'],noWikiID,PERSON,2
14546,TAIT'S,"[""Tait's""]",noWikiID,PERSON,6
14547,TAIT'S_EDINBURGH_MAGAZINE,"[""Tait's Edinburgh Magazine""]",noWikiID,PERSON,2
14548,TAKE_RICHARD,['Take Richard'],noWikiID,PERSON,1
14549,TALAIRACH-VIELMAS,['Talairach-Vielmas'],noWikiID,PERSON,1
14550,TALBOT,['Talbot'],noWikiID,PERSON,7
14551,TALBOT_BULSTRODE,['Talbot Bulstrode'],noWikiID,PERSON,1
14552,TALBOYS,['Talboys'],noWikiID,PERSON,1
14553,TALIA_SCHAFFER,['Talia Schaffer'],noWikiID,PERSON,3
14554,TAMARA_WAGNER,['Tamara Wagner'],noWikiID,PERSON,1
14555,TAMAR_HELLER,['Tamar Heller'],noWikiID,PERSON,2
14556,TAM_CRAIK,['Tam Craik'],noWikiID,PERSON,4
14557,TAM_O'SHANTER,"[""Tam O'Shanter""]",noWikiID,PERSON,1
14558,TAM_O'_SHANTER,"[""Tam O'Shanter""]",noWikiID,PERSON,2
14559,TANARUS,['Tanarus'],noWikiID,PERSON,1
14560,TANA_HOBAN,['Tana Hoban'],Q3514915,PERSON,1
14561,TANCRED_PRINCE_OF_GALILEE,['Tancred'],Q51720,PERSON,3
14562,TANIA_MODLESKI,['Tania Modleski'],Q79980536,PERSON,1
14563,TANITH_LEE,['Tanith Lee'],Q261962,PERSON,1
14564,TANKARD,['Tankard'],noWikiID,PERSON,1
14565,TANK_TOLAND,['Toland'],Q6260976,PERSON,1
14566,TANTALISINGLY,['Tantalisingly'],noWikiID,PERSON,1
14567,TANYA_MOISEIWITSCH,['Tanya Moiseiwitsch'],Q7684026,PERSON,1
14568,TAN_BRUTALITY_EIBHLÍN_A'_GHLEANNA,"[""Tan brutality Eibhlín a' Ghleanna""]",noWikiID,PERSON,1
14569,TAOISEACH,['Taoiseach'],noWikiID,PERSON,1
14570,TAOISEACH_CHARLES_HAUGHEY,['Taoiseach Charles Haughey'],noWikiID,PERSON,1
14571,TAOISEACH_GARRET_FITZGERALD'S,"[""Taoiseach Garret FitzGerald's""]",noWikiID,PERSON,1
14572,TAO_LIN,['Tao Lin'],Q4567898,PERSON,1
14573,TARA_MACDONALD,['Tara MacDonald'],noWikiID,PERSON,2
14574,TARLACH_Ó_HUID,['Tarlach Ó hUid'],noWikiID,PERSON,1
14575,TARLACH_Ó_HUID_AND_RISTEARD_DE_PAOR,['Tarlach Ó hUid and Risteard de Paor'],noWikiID,PERSON,1
14576,TARRY_FLYNN,['Tarry Flynn'],noWikiID,PERSON,4
14577,TARŌ_GOMI,['Taro Gomi'],Q3075098,PERSON,1
14578,TATE,['Tate'],noWikiID,PERSON,1
14579,TATIANA_KONTOU,"['Tatiana Kontou', 'TATIANA KONTOU']",noWikiID,PERSON,2
14580,TATLER,['Tatler'],noWikiID,PERSON,1
14581,TATLIN,['Tatlin'],noWikiID,PERSON,8
14582,TAWNY_RACHEL,['Tawny Rachel'],noWikiID,PERSON,1
14583,TAYEB_SALIH,['Tayeb Salih'],Q561434,PERSON,1
14584,TAYLOR,['Taylor'],noWikiID,PERSON,23
14585,TAYLORISM,['Taylorism'],noWikiID,PERSON,2
14586,TAYLOR_ROGERS,['Rogers'],Q23872618,PERSON,3
14587,TAY_GARNETT,['Tay Garnett'],noWikiID,PERSON,1
14588,TEACH_ÓSTA_NA_DTANS,['Teach Ósta na dTans'],noWikiID,PERSON,1
14589,TEAGUE,['Teague'],noWikiID,PERSON,9
14590,TEAGUE_O'TOOLE,"[""Teague O'Toole""]",noWikiID,PERSON,1
14591,TEALE,['Teale'],noWikiID,PERSON,1
14592,TECHNIQUE,['Technique'],noWikiID,PERSON,1
14593,TEDRA_OSELL,['Tedra Osell'],noWikiID,PERSON,1
14594,TED_HUGHES,"['Hughes', 'Ted Hughes']",Q272194,PERSON,61
14595,TED_HUGHES_(JUDGE),['Ted Hughes'],Q7693321,PERSON,2
14596,TED_WHITEHEAD,['Ted Whitehead'],noWikiID,PERSON,1
14597,TED_WILLIS,['Ted Willis'],noWikiID,PERSON,3
14598,TEHANU,['Tehanu'],noWikiID,PERSON,1
14599,TEIGUE_O'ROURKE,['Tadhg'],Q26222317,PERSON,1
14600,TEJU_COLE,['Teju Cole'],Q2401060,PERSON,1
14601,TELESCOPES,['Telescopes'],noWikiID,PERSON,1
14602,TEMPEST,['Tempest'],noWikiID,PERSON,1
14603,TEMPLE_STANYAN,['Temple Stanyan'],noWikiID,PERSON,1
14604,TENGA_BITHNUA,['Tenga Bithnua'],noWikiID,PERSON,1
14605,TENNESSEE_WILLIAMS,['Tennessee Williams'],noWikiID,PERSON,4
14606,TENNIS_SHOES,['Tennis Shoes'],noWikiID,PERSON,1
14607,TERENCE,['Terence'],Q172048,PERSON,11
14608,TERENCE_BROWN,['Terence Brown'],noWikiID,PERSON,4
14609,TERENCE_CONRAN,['Conran'],Q704123,PERSON,1
14610,TERENCE_HEWITT,['Terence Hewitt'],noWikiID,PERSON,1
14611,TERENCE_KILLIGREW,['Terence Killigrew'],noWikiID,PERSON,1
14612,TERENCE_MACSWINEY,['Terence MacSwiney'],Q1398423,PERSON,1
14613,TERENCE_RATTIGAN,['Terence Rattigan'],noWikiID,PERSON,3
14614,TERENCE_RYAN,['Terence Ryan'],noWikiID,PERSON,1
14615,TERENCE_TILLER,['Terence Tiller'],Q95134,PERSON,1
14616,TERESA_DEEVY,"['Teresa Deevy', 'Deevy']",Q7702127,PERSON,12
14617,TERESKA_TORRÈS,['Tereska Torres'],Q443180,PERSON,2
14618,TEREZIN,['Terezin'],noWikiID,PERSON,1
14619,TERRICK_HAMILTON,['Terrick Hamilton'],noWikiID,PERSON,1
14620,TERRY_BAUCOM,['Baucom'],Q36988747,PERSON,1
14621,TERRY_CASTLE,['Terry Castle'],noWikiID,PERSON,3
14622,TERRY_EAGLETON,"['Terry Eagleton', 'Eagleton']",noWikiID,PERSON,16
14623,TERRY_GEORGE,['Terry George'],noWikiID,PERSON,1
14624,TERRY_GILIAM,['Terry Giliam'],noWikiID,PERSON,1
14625,TERRY_MCMILLAN_(MUSICIAN),['Terry McMillan'],Q7704791,PERSON,2
14626,TERRY_PRATCHETT,['Terry Pratchett'],noWikiID,PERSON,4
14627,TERTIUS_LYDGATE,['Tertius Lydgate'],noWikiID,PERSON,1
14628,TER_TRIA,['Ter Tria'],noWikiID,PERSON,1
14629,TESSA_HADLEY,['Tessa Hadley'],noWikiID,PERSON,1
14630,TESS_O'TOOLE,"[""Tess O'Toole""]",noWikiID,PERSON,1
14631,TEX_AVERY,['Tex Avery'],noWikiID,PERSON,1
14632,TEY,['Tey'],noWikiID,PERSON,2
14633,THADDAEUS_O'SULLIVAN,"[""Thaddaeus O'Sullivan""]",noWikiID,PERSON,1
14634,THADDEUS_O'SULLIVAN,"[""Thaddeus O'Sullivan""]",noWikiID,PERSON,3
14635,THADIOUS_DAVIS,['Thadious Davis'],noWikiID,PERSON,1
14636,THADY,['Thady'],noWikiID,PERSON,3
14637,THADY_QUIRK,['Thady Quirk'],noWikiID,PERSON,10
14638,THADY_QUIRKE,['Thady Quirke'],noWikiID,PERSON,2
14639,THADY_Ó_CIANÁIN,['Ó Cianáin'],Q7709053,PERSON,3
14640,THAD_HUTCHESON,['Hutcheson'],Q16011592,PERSON,52
14641,THAIS_MORGAN,['Thais Morgan'],noWikiID,PERSON,1
14642,THALES,['Thales'],noWikiID,PERSON,3
14643,THARMAS,['Tharmas'],noWikiID,PERSON,1
14644,THE,['The'],noWikiID,PERSON,3
14645,THEDA_BARA,['Theda Bara'],Q234615,PERSON,1
14646,THELMA_BAYNES,['Thelma Baynes'],noWikiID,PERSON,1
14647,THELMA_HOLT,['Thelma Holt'],Q7781071,PERSON,1
14648,THELMA_WOOD,['Thelma Wood'],Q2416648,PERSON,2
14649,THELWALL,['Thelwall'],noWikiID,PERSON,9
14650,THELWALL_AND_TOOKE,['Thelwall and Tooke'],noWikiID,PERSON,1
14651,THENOT,['Thenot'],noWikiID,PERSON,1
14652,THEOBALD_STAPLETON,['Theobald Stapleton'],Q7781539,PERSON,1
14653,THEOCRITES,['Theocrites'],noWikiID,PERSON,1
14654,THEOCRITUS,['Theocritus'],Q219484,PERSON,19
14655,THEOCRITUS_(COMES_DOMESTICORUM),['Theocritus'],Q1375623,PERSON,1
14656,THEODORE,['Theodore'],noWikiID,PERSON,1
14657,THEODORE_BESTERMAN,['Theodore Besterman'],Q510443,PERSON,1
14658,THEODORE_DREISER,['Theodore Dreiser'],noWikiID,PERSON,1
14659,THEODORE_GEISEL,['Theodore Geisel'],noWikiID,PERSON,1
14660,THEODORE_GUMBRIL,['Theodore Gumbril'],noWikiID,PERSON,1
14661,THEODORE_HOOK,"['Theodore Hook', 'Hook']",Q2117649,PERSON,11
14662,THEODORE_HOPPEN,['Theodore Hoppen'],noWikiID,PERSON,1
14663,THEODORE_MARTIN,['Theodore Martin'],Q2404813,PERSON,1
14664,THEODORE_MELVILLE,['Theodore Melville'],noWikiID,PERSON,1
14665,THEODORE_ROETHKE,['Theodore Roethke'],noWikiID,PERSON,1
14666,THEODORE_ROOSEVELT,"['Theodore Roosevelt', 'Roosevelt']",Q33866,PERSON,3
14667,THEODORE_STURGEON,['Theodore Sturgeon'],noWikiID,PERSON,1
14668,THEODORE_VEBLEN,['Theodore Veblen'],noWikiID,PERSON,1
14669,THEODORE_WATTS-DUNTON,['Theodore Watts-Dunton'],Q330323,PERSON,2
14670,THEODORE_WIELAND,['Theodore Wieland'],noWikiID,PERSON,2
14671,THEODOR_ADORNO,['Theodor Adorno'],noWikiID,PERSON,14
14672,THEODOR_FONTANE,['Theodor Fontane'],Q76632,PERSON,1
14673,THEODOR_GOTTLIEB_VON_HIPPEL_THE_ELDER,['Theodor Gottlieb von Hippel'],Q214310,PERSON,1
14674,THEODOR_STORM,['Theodor Storm'],Q26993,PERSON,1
14675,THEODOSIA_TROLLOPE,['Theodosia Trollope'],Q17355676,PERSON,2
14676,THEODOSIUS_I,['Theodosius'],Q46696,PERSON,1
14677,THEODOTUS_OF_LAODICEA,['Theodotus'],Q11951531,PERSON,1
14678,THEOPHILUS_CIBBER,['Cibber'],Q716962,PERSON,2
14679,THEOPHILUS_EVANS,['Theophilus Evans'],Q3403131,PERSON,1
14680,THEOPHILUS_O'FLANAGAN,"[""Theophilus O'Flanagan""]",Q78772258,PERSON,1
14681,THEOPHILUS_ROWE,['Theophilus Rowe'],noWikiID,PERSON,1
14682,THEO_DORGAN,['Theo Dorgan'],noWikiID,PERSON,3
14683,THEO_RICHMOND,['Theo Richmond'],noWikiID,PERSON,1
14684,THERESA_YELVERTON,['Theresa Longworth'],Q7782911,PERSON,1
14685,THESEANTHOLOGIES,['Theseanthologies'],noWikiID,PERSON,1
14686,THE_ABBÉ_DE_CONDILLAC,['the Abbé de Condillac'],noWikiID,PERSON,1
14687,THE_BAD_SISTER,['The Bad Sister'],noWikiID,PERSON,1
14688,THE_BANKS_OF_THE_TAY,['The Banks of the Tay'],noWikiID,PERSON,1
14689,THE_BEATLES,['The Beatles'],noWikiID,PERSON,1
14690,THE_BELL,['The Bell'],noWikiID,PERSON,6
14691,THE_BLACKETT,['The Blackett'],noWikiID,PERSON,1
14692,THE_BLAKEAN,['The Blakean'],noWikiID,PERSON,1
14693,THE_BLIND_MAN-FOOL_UNDERPLOT_OF_ON_BAILE,['the Blind Man-Fool underplot of On Baile'],noWikiID,PERSON,1
14694,THE_BRONTË,['The Brontë'],noWikiID,PERSON,3
14695,THE_BRONTËS,['The Brontës'],noWikiID,PERSON,2
14696,THE_BROWNINGS,['The Brownings'],noWikiID,PERSON,2
14697,THE_CAREY,['The Carey'],noWikiID,PERSON,1
14698,THE_CARPENTER,['The Carpenter'],noWikiID,PERSON,1
14699,THE_COLLEEN,['The Colleen'],noWikiID,PERSON,1
14700,THE_COTTER,['The Cotter'],noWikiID,PERSON,1
14701,THE_COURIER,['The Courier'],noWikiID,PERSON,1
14702,THE_COURT_OF_LOVE,['The Court of Love'],noWikiID,PERSON,1
14703,THE_COURT_OF_QUEEN_VICTORIA,['The Court of Queen Victoria'],noWikiID,PERSON,1
14704,THE_COWPER,['The Cowper'],noWikiID,PERSON,1
14705,THE_DICKENS,['The Dickens'],noWikiID,PERSON,1
14706,THE_DRAPIER,['The Drapier'],noWikiID,PERSON,1
14707,THE_EARL_OF_ERNE,['the Earl of Erne'],noWikiID,PERSON,1
14708,THE_EARL_OF_QUORN,['the Earl of Quorn'],noWikiID,PERSON,1
14709,THE_EDINBURGH_REVIEW,['The Edinburgh Review'],noWikiID,PERSON,1
14710,THE_EPISTLES_OF_PHALARIS:_TO_TEMPLE,['The Epistles of Phalaris: to Temple'],noWikiID,PERSON,1
14711,THE_FIELD,['The Field'],noWikiID,PERSON,1
