,ABU_TELFAN_Q335418,AHNUNG_UND_GEGENWART_Q402329,AMANDA_UND_EDUARD_noWikiID,ANGELA_BORGIA_noWikiID,ANNA_noWikiID,ANTON_REISER_Q593385,AQUIS_SUBMERSUS_Q623355,ASIATISCHE_BANISE_noWikiID,AUF_DEM_STAATSHOF_noWikiID,AUS_DEM_LEBEN_EINER_FRAU_Q101323690,AUS_DEM_LEBEN_EINES_TAUGENICHTS_Q777658,AUS_MEINEM_LEBEN._DICHTUNG_UND_WAHRHEIT_Q569377,BEATRICE_noWikiID,BELPHEGOR_noWikiID,BLUMEN_noWikiID,BUDDENBROOKS_Q326909,BUNTE_STEINE_Q1009887,DAS_AMULETT_Q1167148,DAS_LEIDEN_EINES_KNABEN_Q1169610,DAS_MARMORBILD_Q1169722,DAS_NUSS-KERNEN_noWikiID,DAS_ODFELD_Q1169997,DAS_URTEIL_(KAFKA)_Q278998,DAS_VERLORENE_LACHEN_Q1171678,DER_AUFRUHR_IN_DEN_CEVENNEN_Q1192283,DER_BLONDE_ECKBERT_Q1198407,DER_GEISTERSEHER_Q1193812,DER_GOLDNE_SPIEGEL_noWikiID,DER_HEILIGE_Q1194176,DER_HUNGERPASTOR_Q1194487,DER_NACHSOMMER_Q167320,DER_RUNENBERG_Q1196568,DER_SANDMANN_(HOFFMANN)_Q798227,DER_SCHIMMELREITER_Q895730,DER_SCHUSS_VON_DER_KANZEL_Q1196769,DER_STECHLIN_(ROMAN)_Q1197130,DER_TOD_GEORGS_noWikiID,DER_UNTERTAN_Q476349,DER_WINTERGARTEN_noWikiID,DICHTER_UND_IHRE_GESELLEN_Q1209499,DIE_ABDERITEN_Q1210777,DIE_AKTEN_DES_VOGELSANGS_Q1210969,DIE_CHRONIK_DER_SPERLINGSGASSE_Q1211874,DIE_ELIXIERE_DES_TEUFELS_Q600849,DIE_EPIGONEN_noWikiID,DIE_INNERSTE_Q1213605,DIE_JUDENBUCHE_Q1213685,DIE_LEHRLINGE_ZU_SAIS_Q1214361,DIE_LEIDEN_DES_JUNGEN_WERTHERS_Q151883,DIE_LEUTE_VON_SELDWYLA_Q936322,DIE_NIHILISTEN_noWikiID,DIE_RICHTERIN_(NOVELLE)_Q1215781,DIE_RITTER_VOM_GEISTE_noWikiID,DIE_SCHWARZE_GALEERE_noWikiID,DIE_SCHWARZE_SPINNE_(NOVELLE)_Q502598,DIE_VERSUCHUNG_DES_PESCARA_Q1217221,DIE_WAHLVERWANDTSCHAFTEN_Q951198,EFFI_BRIEST_Q1296168,EIN_BRIEF_(HOFMANNSTHAL)_Q1304342,EIN_KAMPF_UM_ROM_Q636812,EKKEHARD_noWikiID,ELISA_ODER_DAS_WEIB_WIE_ES_SEYN_SOLLTE_noWikiID,FLORENTIN_noWikiID,FRANZ_STERNBALDS_WANDERUNGEN_Q1449176,FRAU_BEATE_UND_IHR_SOHN_Q1451452,FRAU_JENNY_TREIBEL_Q351933,GABRIELE_noWikiID,GESCHICHTE_DES_AGATHON_Q1517277,GODWI_Q1533941,GRETE_MINDE_noWikiID,HANS_UND_HEINZ_KIRCH_Q1489200,HASTENBECK_noWikiID,HEINRICH_VON_OFTERDINGEN_Q58178849,HESPERUS_ODER_45_HUNDPOSTTAGE_Q1527881,IMMENSEE_noWikiID,JENNY_noWikiID,KREISLERIANA_noWikiID,LEBENS-ANSICHTEN_DES_KATERS_MURR_Q1314475,LEUTNANT_GUSTL_Q1821658,LICHTENSTEIN_noWikiID,LUCINDE_Q1873464,LYDIA_noWikiID,MALER_NOLTEN_Q1752673,MARIA_noWikiID,MARION_noWikiID,MARTIN_SALANDER_Q1904882,MEISTER_FLOH_Q837936,MEISTER_TIMPE_noWikiID,MICHAEL_KOHLHAAS_Q279676,NACHTWACHEN_Q1962904,NINON_noWikiID,PAPA_HAMLET_Q2050484,PRINZESSIN_BRAMBILLA_Q570890,QUITT_(FONTANE)_Q1589389,REITERGESCHICHTE_Q2142105,RENATE_noWikiID,SCHACH_VON_WUTHENOW_Q2229265,SCHELMUFFSKY_Q107356648,SIEBEN_LEGENDEN_Q1652394,SOLL_UND_HABEN_(ROMAN)_Q2298931,STOPFKUCHEN_Q1495045,TITAN_(JEAN_PAUL)_Q492384,UNDINE_noWikiID,UNTERHALTUNGEN_DEUTSCHER_AUSGEWANDERTEN_Q1680528,VITTORIA_ACCOROMBONA_Q1403207,VOR_DEM_STURM_(ROMAN)_Q1273542,"WALLY,_DIE_ZWEIFLERIN_noWikiID",WAS_DIE_ISAR_RAUSCHT_noWikiID,WILHELM_MEISTERS_LEHRJAHRE_Q1194031,WILHELM_MEISTERS_THEATRALISCHE_SENDUNG_Q2574172,WILHELM_MEISTERS_WANDERJAHRE_Q478344,WILLIAM_LOVELL_Q2579763,WOLDEMAR_noWikiID,ZUM_WILDEN_MANN_Q229600,ZUR_CHRONIK_VON_GRIESHUUS_noWikiID
PAPA_HAMLET_Q2050484,0.08333559999999995,0.09651640000000006,0.3765530899999999,0.25621574,0.28904705999999997,0.04259669999999993,0.22496243999999999,0.30374291,0.013775299999999935,0.1179943,0.12379552999999999,0.16718730000000004,0.051624420000000004,0.22405021999999997,0.17504018999999998,0.04880949999999995,0.20047114999999993,0.1992819,0.07408475999999997,0.20167804999999994,0.15018350000000003,0.06784516000000007,0.28546365999999995,0.3509403,0.10694486999999997,0.34758515,0.14484593,0.16076839999999992,0.15993356999999997,0.061873100000000014,0.14091767,0.3321900300000001,0.05668855000000006,0.057483370000000034,0.01596945000000005,0.006871260000000046,0.24872673999999995,0.10816060000000005,0.10298384999999999,0.0761927,0.21868830000000006,0.07431089999999996,0.03940146,0.08846517000000009,0.06690936999999997,0.031230700000000056,0.05019653000000002,0.5431339800000001,0.07416473999999995,0.13960819999999996,0.12610900000000003,0.2540241,0.09043066,0.1554895999999999,0.27370750999999993,0.21082424999999994,0.19764920000000008,0.12005942999999997,0.5313396100000001,0.0005708899999999906,0.10156589999999999,0.26022843,0.06282949000000004,0.23255294000000004,0.020968899999999957,0.01074105000000003,0.08214089999999996,0.29842455999999995,0.15998787000000003,0.14288220000000007,0.10739025000000002,0.06471322999999995,0.40281838000000003,0.018352560000000073,0.11234407999999996,0.09791430000000001,0.17660887000000003,0.01899295000000001,0.0030533499999999547,0.01628750000000001,0.29528213999999997,0.10589870000000001,0.09014041000000006,0.14351539999999996,0.06505704000000001,0.05227999999999999,0.15871599999999997,0.04198025000000005,0.2143270599999999,0.19745056000000005,0.013554599999999972,0.0,0.13391239999999993,0.011893159999999958,0.17221160000000002,0.04700881999999995,0.03045775000000006,0.34413703000000007,0.21891996000000002,0.08989530000000001,0.10939710999999996,0.05825577000000004,0.20847023999999992,0.32032669,0.23532534,0.005070560000000057,0.36702614,0.043398160000000074,0.10240294999999999,0.046833860000000005,0.17080229000000002,0.21085395000000007,0.018342340000000013,0.10984819999999995,0.13319950000000003
PRINZESSIN_BRAMBILLA_Q570890,0.13908390000000004,0.08124982999999997,0.16457498000000004,0.11487639999999999,0.10919500000000004,0.0700826,0.29520756000000004,0.30141625000000005,0.4578035999999999,0.1679986,0.2502327,0.06465834999999998,0.10219845000000005,0.28912356000000006,0.27583946000000004,0.2242955000000001,0.17647276,0.10603074999999995,0.17171119999999995,0.165122,0.3316114,0.2570144,0.39409547000000006,0.31410550000000004,0.10216884999999998,0.15879379999999998,0.09587185000000009,0.23091059999999997,0.17459055,0.11002259999999997,0.06315699999999991,0.21604639999999997,0.030108870000000065,0.06753900000000002,0.15738839999999998,0.02438869999999993,0.30768590000000007,0.1962178000000001,0.0667473300000001,0.17633980000000005,0.23527209999999998,0.21287429999999996,0.14629885999999992,0.005853030000000037,0.047177020000000014,0.32117066000000005,0.28998356999999997,0.2508806,0.07593485,0.03407668999999991,0.23473564000000002,0.27415027000000003,0.03304263000000007,0.38448196,0.44387449999999995,0.10752936000000002,0.19139825999999993,0.10498964,0.2344766399999999,0.16988106000000003,0.14015174000000008,0.27265894999999996,0.058568900000000035,0.06642740000000003,0.28382360000000006,0.23458416000000004,0.11878963000000009,0.08931976000000008,0.007774999999999976,0.33067183999999994,0.3720327000000001,0.34988021999999996,0.03579449999999995,0.07711690999999998,0.30310840000000006,0.08168564999999994,0.09673739999999997,0.049193400000000054,0.22922789999999993,0.039586239999999995,0.04076308000000006,0.15335260000000006,0.13073944999999998,0.19365334999999995,0.24480839999999993,0.23929944000000003,0.03449035,0.13421339999999993,0.29835325,0.12589437000000003,0.3008748,0.13391239999999993,0.0,0.24445070000000002,0.51612839,0.06407469999999993,0.12447079999999999,0.51440944,0.1346113,0.06553799999999999,0.05521319999999996,0.04005744,0.12207871999999997,0.17438120000000001,0.03489588999999993,0.09089530000000001,0.09600114999999998,0.10124736000000001,0.13797350000000008,0.08378041000000003,0.007497140000000013,0.1082850099999999,0.20894069999999998,0.29216823000000003,0.40297375
QUITT_(FONTANE)_Q1589389,0.007754999999999956,0.03367695999999998,0.24211194999999996,0.2300742,0.28560615,0.06720559999999998,0.20962102999999999,0.3617792700000001,0.17676482999999998,0.21525653999999994,0.08520715000000001,0.11293266999999996,0.019557900000000017,0.34030943999999996,0.23676580000000003,0.002580519999999975,0.004381529999999967,0.12386350000000002,0.21516388000000009,0.1888936,0.2979919000000001,0.07985015000000006,0.16513640000000007,0.23334666000000004,0.09875367000000002,0.19954349999999998,0.10624349,0.21156036,0.19897705,0.04140070000000007,0.06865668999999996,0.31766134999999995,0.04694860000000001,0.05883357,0.14568100000000006,0.15974115,0.21077015,0.042532960000000064,0.06535970000000002,0.04910612000000003,0.19713336000000004,0.02156519999999995,0.059707399999999966,0.05391795999999993,0.10015390000000002,0.05892663999999992,0.10814367000000003,0.31681800000000004,0.10558840000000003,0.08060080000000003,0.13609935000000006,0.33104524,0.029657349999999916,0.2917438,0.30860195999999995,0.18971192999999997,0.08928069999999999,0.10766101000000006,0.40449164,0.06388572999999997,0.06470056000000002,0.28477371000000007,0.012196060000000064,0.006880149999999974,0.03641950999999999,0.01396286999999996,0.10384099999999996,0.01752189999999998,0.03608425999999998,0.14376935000000002,0.07869535000000005,0.16336662000000002,0.09123815000000002,0.030400900000000064,0.022211729999999985,0.049900410000000006,0.21432430000000002,0.008128589999999991,0.060563000000000033,0.03287994000000005,0.15460767000000009,0.004882029999999982,0.031690940000000056,0.17943785,0.12829895000000002,0.0012004999999999377,0.21057460000000006,0.08892025999999997,0.18745922999999998,0.11707310000000004,0.09244132000000005,0.011893159999999958,0.24445070000000002,0.0,0.3597870999999999,0.02133415999999999,0.07118395,0.41474959999999994,0.16876776000000004,0.14584452000000003,0.08227980000000001,0.07445186999999998,0.19143929999999998,0.19771079999999996,0.14898009999999995,0.14682820000000008,0.2524778,0.0065582400000000485,0.14053720000000003,0.039190100000000005,0.11506945999999996,0.08964912999999997,0.1122725,0.061368100000000037,0.26108529999999996
REITERGESCHICHTE_Q2142105,0.24720580000000003,0.14179617,0.58063238,0.34071006000000004,0.024875870000000022,0.3020722,0.32024445,0.46899238,0.2988557799999999,0.5018428300000001,0.28416094000000003,0.20742850000000002,0.3519685,0.51802241,0.58530314,0.2918039400000001,0.20396160000000008,0.19722229000000002,0.35516413,0.36462237,0.68314697,0.34189494,0.6428033,0.47526366000000003,0.36123833000000005,0.41511564,0.42854568000000004,0.53188943,0.31314017000000005,0.20695544,0.25550156,0.56048376,0.3307797,0.08647811000000005,0.23403397000000004,0.2350354,0.33328079999999993,0.24620849,0.33624904999999994,0.23003255,0.48777243,0.44733289000000004,0.3017027,0.30174694999999996,0.26863613,0.29802143000000003,0.16755950000000008,0.69474206,0.34037316000000006,0.11948639999999999,0.42227089999999995,0.37182536,0.27437621999999995,0.3172444699999999,0.33107619999999993,0.3342383,0.4528973,0.22391069000000008,0.6388381299999999,0.22958205999999992,0.2998467,0.71939864,0.34737643999999995,0.37646693,0.29522106000000004,0.3553461,0.45882185000000003,0.40321809,0.34104026000000004,0.30474539999999994,0.20575169999999998,0.48527665,0.47602649999999996,0.30428103000000006,0.18096980000000007,0.42003877999999994,0.52316706,0.21580016000000002,0.42039681000000007,0.20387814000000004,0.50361857,0.24428360000000005,0.39734525,0.54014114,0.13559940000000004,0.24251024,0.37484525,0.16555695000000004,0.24403971999999996,0.47512819999999995,0.2927497,0.17221160000000002,0.51612839,0.3597870999999999,0.0,0.15606874000000004,0.30686946000000004,0.55818136,0.2662907,0.04888966000000006,0.26217310000000005,0.32455581999999994,0.33126962000000004,0.51082226,0.47147313,0.15591834999999998,0.59944001,0.3266873,0.26785603,0.31631184,0.28444815999999995,0.5353634599999999,0.42912036,0.40795676000000003,0.28077295
RENATE_noWikiID,0.09722814000000002,0.25893664000000005,0.21610440000000003,0.024057030000000035,0.22067605,0.14778782000000001,0.06907706000000002,0.02776537000000001,0.09144799999999997,0.28427499,0.016045569999999953,0.012987799999999994,0.05388744000000001,0.16701055999999992,0.15164566000000002,0.11109905000000009,0.15917183999999995,0.10191362999999998,0.10404170000000001,0.07650459999999992,0.04312040000000006,0.09886372999999993,0.016353900000000032,0.33021423999999994,0.27097392,0.06006666000000005,0.08005585999999998,0.21686021999999994,0.08335919999999997,0.011700700000000008,0.07041176999999998,0.06752899000000001,0.12161535000000001,0.14437325999999995,0.04658109999999993,0.06231226999999995,0.1049329,0.02604342000000004,0.32972209999999996,0.12981025000000002,0.15869250000000001,0.08895925000000005,0.16753314000000008,0.27865673,0.19918561,0.05485106000000006,0.14601078,0.36957228000000003,0.03002680000000002,0.022780399999999923,0.36373101999999996,0.07695154000000004,0.03579747,0.12114724999999993,0.012535389999999924,0.030308430000000053,0.09160109999999999,0.047983049999999916,0.29153789999999996,0.1504525699999999,0.08036942999999996,0.32250919999999994,0.03453106000000006,0.23859076,0.012369740000000018,0.21030104000000005,0.16139080000000006,0.08006343000000005,0.18315006,0.019884339999999945,0.035394600000000054,0.006282959999999949,0.04801240000000001,0.1453972,0.015709860000000075,0.39080224999999996,0.11065616,0.32178450000000003,0.03000965,0.40503362,0.21177947999999996,0.277643,0.015552250000000045,0.2277652,0.23500506,0.028766600000000087,0.09127862999999992,0.01460780000000006,0.01705185999999992,0.09697875,0.43386036000000006,0.04700881999999995,0.06407469999999993,0.02133415999999999,0.15606874000000004,0.0,0.18913259999999998,0.041447750000000005,0.12098023999999996,0.08796742999999996,0.09418661000000006,0.183651,0.1587267,0.1267387299999999,0.14249040000000007,0.06526973999999997,0.27467978,0.011035860000000008,0.03938190000000008,0.08084150000000001,0.07221239999999995,0.15253874,0.07009529999999997,0.09982480000000005,0.10299683000000004
SCHACH_VON_WUTHENOW_Q2229265,0.046390350000000025,0.04026435000000006,0.14724623999999997,0.22131519999999993,0.28469354,0.037501039999999985,0.29005590000000003,0.36399769000000004,0.15375293999999995,0.09159364000000003,0.06539170000000005,0.04236346999999996,0.09939303,0.36010539999999996,0.13887638000000002,0.07653650000000001,0.08738175999999998,0.19451347000000008,0.14656855999999996,0.05753806000000006,0.19840179999999996,0.13563653999999992,0.026733400000000018,0.24280420000000003,0.02585374000000007,0.08014310000000002,0.016708830000000008,0.16196719999999998,0.26397017,0.02689367000000009,0.03695499999999996,0.12075910000000001,0.030313310000000038,0.05685878,0.052157699999999974,0.11114813999999995,0.23545753000000003,0.15406134999999999,0.07823535999999998,0.03112400000000004,0.12272824999999998,0.008035160000000041,0.009419559999999993,0.08011804999999994,0.23380290000000004,0.057216400000000056,0.10231464000000001,0.29423707,0.06790434000000001,0.002087590000000028,0.059107719999999975,0.33649614000000005,0.031279899999999916,0.21582809999999997,0.31726865000000004,0.18258095000000008,0.02754000000000001,0.11010640000000005,0.46406634,0.04542456000000006,0.07501183,0.20866629999999997,0.10910394000000001,0.058743199999999995,0.050891169999999986,0.02465980000000001,0.02215378999999995,0.14742240000000006,0.09850160000000008,0.1576803,0.04679885000000006,0.11887185999999994,0.15018746000000005,0.12966035999999992,0.08351633000000003,0.010526000000000035,0.04819169999999995,0.1654567,0.03212395000000001,0.21168375000000006,0.04670127000000002,0.026197050000000055,0.010164399999999962,0.17029329999999998,0.10821427000000006,0.03204739999999995,0.12310403999999997,0.009437899999999999,0.14274680000000006,0.09034109000000001,0.03859649999999992,0.03045775000000006,0.12447079999999999,0.07118395,0.30686946000000004,0.18913259999999998,0.0,0.45226977,0.15872869999999994,0.04685598999999996,0.046600900000000056,0.08227437000000004,0.06714293999999998,0.08113943999999995,0.015758300000000003,0.06754190000000004,0.12830156999999998,0.12521103,0.010821860000000072,0.034804999999999975,0.02956377999999993,0.0293443000000001,0.05819392000000001,0.0065669999999999895,0.31235965999999993
SCHELMUFFSKY_Q107356648,0.36094755000000006,0.26975345,0.53033658,0.6395769299999999,0.28184043999999997,0.18916240000000006,0.25269414,0.11359964,0.5134613299999999,0.71546208,0.3049183000000001,0.22426004000000005,0.35104860000000004,0.27147109,0.44253754,0.45346408999999993,0.09774689999999997,0.35050133,0.62195972,0.53747692,0.33684959999999997,0.35884336000000006,0.44987616,0.58055163,0.35497926,0.4838276,0.35135055,0.39405095999999995,0.47647142,0.36867584,0.22021457,0.6170906300000001,0.53126642,0.32563666999999996,0.5978524700000001,0.33594304,0.6536831599999999,0.47469633000000006,0.1336982,0.3981090199999999,0.29988165999999994,0.41664676,0.29519439000000003,0.36030043999999994,0.15923356,0.42161024999999996,0.5071997699999999,0.6074611299999999,0.11490166999999996,0.20644189999999996,0.67342719,0.5307060800000001,0.36619729999999995,0.74548766,0.39181193999999997,0.5494924,0.3537579599999999,0.24384760000000005,0.41343289,0.37267415000000004,0.337572,0.39119263000000004,0.32450417000000004,0.23712585000000008,0.55706323,0.42361436,0.48452970000000006,0.21653037000000008,0.28671670000000005,0.5344439400000001,0.5547324499999999,0.54551814,0.47440404,0.25463391,0.40985665,0.5197262599999999,0.56273224,0.29684728000000005,0.3672218300000001,0.24738535,0.48901640999999996,0.43963695,0.40640706000000004,0.25792581000000003,0.3604084000000001,0.38659789999999994,0.54423424,0.41700129999999996,0.34062349999999997,0.28087520999999993,0.57771833,0.34413703000000007,0.51440944,0.41474959999999994,0.55818136,0.041447750000000005,0.45226977,0.0,0.49649776,0.22233640000000005,0.21473589999999998,0.26144194,0.47215552,0.39811720000000006,0.42057264,0.34903722000000004,0.58911247,0.44878798000000003,0.13453539999999997,0.18200229999999995,0.27773106999999997,0.26265049000000007,0.23812106,0.44139364999999997,0.39645944
SIEBEN_LEGENDEN_Q1652394,0.11464045,0.14334634000000002,0.13392189999999993,0.019847959999999998,0.18888474,0.08192938000000005,0.18687633000000003,0.29981874,0.16424624,0.12939286000000005,0.07017863000000002,0.09888657000000001,0.15463974000000003,0.28527415,0.43350077000000004,0.16615826,0.04397946000000008,0.0348735,0.14605541,0.034760899999999983,0.52684333,0.34285506,0.1772258,0.0688647,0.021969640000000012,0.05462020000000001,0.05225375999999993,0.25384233,0.10074099999999997,0.033532559999999934,0.052692350000000054,0.015025200000000072,0.036138900000000085,0.03816114999999998,0.11802374000000004,0.09650734000000005,0.08176859999999997,0.010682169999999935,0.11122399999999999,0.010366039999999965,0.25444259999999996,0.3184107500000001,0.17482304999999998,0.21393235,0.12607393,0.26160556999999995,0.06135440000000003,0.37443566,0.023349799999999976,0.07918069999999999,0.19379609999999992,0.2161379,0.021730859999999907,0.24250936,0.10674682999999996,0.09217660000000005,0.06406889999999998,0.02720010000000006,0.5010152,0.04815530999999995,0.14919183000000003,0.3348143,0.11616331000000002,0.10423494,0.14371615000000004,0.26211233,0.026864250000000034,0.02085484999999998,0.060490930000000054,0.21799587999999992,0.15685783999999992,0.33818057,0.07724682999999999,0.05214730000000001,0.09432239999999992,0.1019684999999999,0.16847809999999996,0.21905565000000005,0.25792527,0.16267806000000007,0.058354600000000034,0.08659494000000001,0.11098647000000006,0.21697050000000007,0.1914106,0.11450742999999997,0.02373974000000001,0.004705969999999948,0.012077840000000006,0.23517285999999993,0.22345349999999997,0.21891996000000002,0.1346113,0.16876776000000004,0.2662907,0.12098023999999996,0.15872869999999994,0.49649776,0.0,0.11481344999999998,0.16177659999999994,0.034573999999999994,0.12824574999999994,0.1155908,0.09496236000000002,0.07944013999999999,0.10279450000000001,0.10396035999999997,0.19321766000000007,0.026388519999999915,0.04440917,0.14098300000000008,0.13765024000000003,0.27894405,0.27243942
SOLL_UND_HABEN_(ROMAN)_Q2298931,0.08722816,0.15255096,0.002479540000000058,0.07187359999999998,0.5695531899999999,0.06930422999999997,0.12782080000000007,0.10211323000000005,0.02931689999999998,0.16481775999999992,0.09004098000000005,0.15125986000000002,0.17976559000000003,0.03658921000000004,0.008704160000000072,0.05547315000000008,0.05178185999999996,0.013146400000000003,0.06489733999999991,0.05984199999999995,0.15151486999999997,0.00123339999999994,0.01612703999999998,0.07034909999999994,0.22153033999999994,0.02244069999999998,0.06665641,0.04297110000000004,0.011418099999999987,0.05545432000000006,0.010660739999999946,0.0031540999999999375,0.10065866000000001,0.04082079999999999,0.12728855000000006,0.03855154999999999,0.08372080000000004,0.30698605,0.31534699999999993,0.15660356000000009,0.043754300000000024,0.08926816000000004,0.08624286000000003,0.26201216000000005,0.26332053,0.07950476000000006,0.12967151,0.26825005,0.021473059999999933,0.12065629999999994,0.04985976000000003,0.12090838000000004,0.06831960000000004,0.062139899999999915,0.002426029999999968,0.018463039999999986,0.08168659999999994,0.046458659999999985,0.3139993,0.18174497,0.019266939999999955,0.01296150000000007,0.26312275000000007,0.06253240000000004,0.1227878,0.08335535999999999,0.24149736999999993,0.010168499999999914,0.21453183999999992,0.08511679999999999,0.18744337,0.07590320000000006,0.12435167999999996,0.15863214999999997,0.024952759999999907,0.17845129999999998,0.026977699999999993,0.32121656,0.07554373000000003,0.36548769999999997,0.04475770000000001,0.27667746000000004,0.1572639,0.07508344,0.12161109999999997,0.07289633000000006,0.136374,0.18862683000000002,0.1405268500000001,0.011876239999999982,0.08487367000000001,0.08989530000000001,0.06553799999999999,0.14584452000000003,0.04888966000000006,0.08796742999999996,0.04685598999999996,0.22233640000000005,0.11481344999999998,0.0,0.015913419999999956,0.11951033999999994,0.0761229,0.07576506999999999,0.18853470000000006,0.0670002999999999,0.1352053299999999,0.16660050000000004,0.05154639999999999,0.14261276,0.1016089,0.11820179000000008,0.07038887000000005,0.12018635,0.09765945000000009
STOPFKUCHEN_Q1495045,0.03995477999999997,0.06661249999999996,0.19770741000000003,0.23989709999999997,0.21480489999999997,0.07853730000000003,0.16520099999999993,0.19738197000000002,0.12207400000000002,0.13406483999999996,0.04889186000000001,0.004806230000000022,0.0019688700000000114,0.15088541,0.13111315,0.03878960000000009,0.013074139999999956,0.12380290000000005,0.12274079999999998,0.09421142999999998,0.047186249999999985,0.01735129999999996,0.040714150000000005,0.27817026,0.16655505999999998,0.11476986,0.015121639999999936,0.06502876999999996,0.14970899999999998,0.024156000000000066,0.014328930000000017,0.13048632,0.10405602999999997,0.03365280000000004,0.03099483000000003,0.01426464999999999,0.3004711000000001,0.15620246000000004,0.22967149999999992,0.044826359999999954,0.06859545,0.054296330000000004,0.015123730000000002,0.15864173999999998,0.22020956000000003,0.04525676000000001,0.040971199999999985,0.35774602,0.03736186000000008,0.03139139999999996,0.13721815000000004,0.22257063,0.024661339999999976,0.15870015999999998,0.19684756000000003,0.13016839999999996,0.050367699999999904,0.0421729099999999,0.39822633999999996,0.06859525999999994,0.03639890000000001,0.20084516000000008,0.08213960999999992,0.06308369999999996,0.047201099999999996,0.05443427000000001,0.02052286999999997,0.048685599999999996,0.14659997000000002,0.1725409,0.07147812000000009,0.02002595000000007,0.20792453,0.13247090000000006,0.137328,0.12149740000000009,0.06282035000000008,0.26569187000000005,0.11663228000000003,0.2688940000000001,0.11518312000000008,0.009602189999999955,0.03813326000000006,0.11928684,0.11012977000000002,0.0015757000000000687,0.08602339000000003,0.04183769000000004,0.016440689999999925,0.03787889999999994,0.09613804999999997,0.10939710999999996,0.05521319999999996,0.08227980000000001,0.26217310000000005,0.09418661000000006,0.046600900000000056,0.21473589999999998,0.16177659999999994,0.015913419999999956,0.0,0.08112679999999994,0.06485462999999991,0.09465186999999997,0.08082813,0.0011892000000000014,0.21561554999999993,0.14654754999999997,0.01543945999999996,0.04822340000000003,0.021676600000000046,0.10847885000000002,0.07654649000000002,0.07663522999999994,0.16050944
TITAN_(JEAN_PAUL)_Q492384,0.11307685999999995,0.05421195000000001,0.051730350000000036,0.03466004,0.3077165,0.011083799999999977,0.14327504999999996,0.1739425,0.18661660000000002,0.02172428000000004,0.13958894,0.07601439999999993,0.17961305000000005,0.09013895000000005,0.07310820000000007,0.1140542,0.03958980000000001,0.06191046,0.013430749999999936,0.08051872999999998,0.22959794,0.042676530000000046,0.3042905,0.19349574999999997,0.011856430000000029,0.15945394999999996,0.11138739999999991,0.09980559999999994,0.06901389999999996,0.04090190000000005,0.043505500000000086,0.18213953000000005,0.05579354000000003,0.03889056000000002,0.02990544000000006,0.07064746,0.11063246999999998,0.15991377000000007,0.01831033000000004,0.07091236999999995,0.12254794999999996,0.07157765000000005,0.08712089999999995,0.023369030000000013,0.0039936399999999095,0.09253390000000006,0.24198889999999995,0.12848119999999996,0.12535810000000003,0.1349163,0.09229580000000004,0.047673100000000024,0.03637425000000005,0.2290914100000001,0.24615754999999995,0.036734849999999986,0.0915556999999999,0.010217360000000064,0.06046673999999996,0.061118500000000076,0.023681800000000086,0.016833069999999895,0.055186639999999954,0.01970925000000001,0.048120199999999946,0.13773208000000003,0.11358979999999996,0.18255469999999996,0.06085805,0.1578469,0.07073264999999995,0.18508559999999996,0.05543779999999998,0.008961960000000047,0.07414304000000005,0.1324459,0.0775863,0.010628760000000015,0.1585044,0.05855060000000001,0.05580651999999997,0.08874565000000001,0.055741739999999984,0.0011735499999999677,0.09228939999999997,0.09102790000000005,0.028915849999999965,0.04319876,0.25832089999999996,0.03178140000000007,0.11749056999999996,0.05825577000000004,0.04005744,0.07445186999999998,0.32455581999999994,0.183651,0.08227437000000004,0.26144194,0.034573999999999994,0.11951033999999994,0.08112679999999994,0.0,0.07991674000000004,0.09536155999999996,0.05201518000000005,0.03737436999999999,0.19119425999999995,0.046130400000000016,0.14762443999999997,0.054783570000000004,0.07687113999999995,0.01225344000000006,0.032437649999999985,0.15016759999999996,0.14782566000000008
